ISO code,year,value
USA,2003,1.14564E+13
USA,2004,1.22172E+13
USA,2005,1.30392E+13
USA,2006,1.38156E+13
USA,2007,1.44742E+13
USA,2008,1.47699E+13
USA,2009,1.44781E+13
USA,2010,1.5049E+13
USA,2011,1.55997E+13
USA,2012,1.6254E+13
USA,2013,1.68432E+13
USA,2014,1.75507E+13
USA,2015,1.8206E+13
USA,2016,1.86951E+13
USA,2017,1.94773E+13
USA,2018,2.05331E+13
USA,2019,2.1381E+13
USA,2020,2.10605E+13
USA,2021,2.33151E+13
USA,2022,2.56048E+13
USA,2023,2.72922E+13
USA,2024,2.8751E+13
USA,2025,
UZB,2000,13760513969
UZB,2001,11401421329
UZB,2002,9687788513
UZB,2003,10134453435
UZB,2004,12030023548
UZB,2005,14307509839
UZB,2006,17330833853
UZB,2007,22311393928
UZB,2008,29549438884
UZB,2009,33689223673
UZB,2010,49765676402
UZB,2011,60178909297
UZB,2012,67517349212
UZB,2013,73180037915
UZB,2014,80845385809
UZB,2015,86196264755
UZB,2016,86138288644
UZB,2017,69703222283
UZB,2018,58695899092
UZB,2019,67293639798
UZB,2020,66443265418
UZB,2021,77340060003
UZB,2022,90095926567
UZB,2023,1.02642E+11
UZB,2024,1.14965E+11
UZB,2025,
VCT,2000,427946037
VCT,2001,462072333.3
VCT,2002,487763851.9
VCT,2003,509090888.9
VCT,2004,549900185.2
VCT,2005,579948925.9
VCT,2006,643501148.1
VCT,2007,713596666.7
VCT,2008,732663259.3
VCT,2009,714300259.3
VCT,2010,720447888.9
VCT,2011,713796370.4
VCT,2012,730032592.6
VCT,2013,764781259.3
VCT,2014,770900000
VCT,2015,786555555.6
VCT,2016,814303703.7
VCT,2017,844040740.7
VCT,2018,884329629.6
VCT,2019,910481481.5
VCT,2020,864566666.7
VCT,2021,888677777.8
VCT,2022,989188888.9
VCT,2023,1072237037
VCT,2024,1157207407
VCT,2025,
VEN,2000,1.17146E+11
VEN,2001,1.22911E+11
VEN,2002,92893587734
VEN,2003,83620628582
VEN,2004,1.12451E+11
VEN,2005,1.45513E+11
VEN,2006,1.83478E+11
VEN,2007,2.30364E+11
VEN,2008,3.15953E+11
VEN,2009,3.29788E+11
VEN,2010,3.93192E+11
VEN,2011,3.16482E+11
VEN,2012,3.72592E+11
VEN,2013,2.58931E+11
VEN,2014,2.1469E+11
VEN,2015,1.25449E+11
VEN,2016,1.12915E+11
VEN,2017,1.15883E+11
VEN,2018,1.02021E+11
VEN,2019,73014084091
VEN,2020,42838020721
VEN,2021,56614976855
VEN,2022,89013255585
VEN,2023,1.02377E+11
VEN,2024,1.19803E+11
VEN,2025,
VGB,2000,
VGB,2001,
VGB,2002,
VGB,2003,
VGB,2004,
VGB,2005,
VGB,2006,
VGB,2007,
VGB,2008,
VGB,2009,
VGB,2010,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,
VGB,2016,
VGB,2017,
VGB,2018,
VGB,2019,
VGB,2020,
VGB,2021,
VGB,2022,
VGB,2023,
VGB,2024,
VGB,2025,
VIR,2000,
VIR,2001,
VIR,2002,3262000000
VIR,2003,3443000000
VIR,2004,3797000000
VIR,2005,4428000000
VIR,2006,4484000000
VIR,2007,4784000000
VIR,2008,4244000000
VIR,2009,4201000000
VIR,2010,4324000000
VIR,2011,4223000000
VIR,2012,4089000000
VIR,2013,3738000000
VIR,2014,3565000000
VIR,2015,3663000000
VIR,2016,3798000000
VIR,2017,3794000000
VIR,2018,3923000000
VIR,2019,4121000000
VIR,2020,4229000000
VIR,2021,4507000000
VIR,2022,4672000000
VIR,2023,
VIR,2024,
VIR,2025,
VNM,2000,31172518403
VNM,2001,32685198809
VNM,2002,35064105501
VNM,2003,39552513232
VNM,2004,45427854693
VNM,2005,57633255738
VNM,2006,66371664817
VNM,2007,77414425532
VNM,2008,99130304099
VNM,2009,1.06015E+11
VNM,2010,1.47201E+11
VNM,2011,1.72595E+11
VNM,2012,1.95591E+11
VNM,2013,2.13709E+11
VNM,2014,2.33451E+11
VNM,2015,2.39258E+11
VNM,2016,2.57096E+11
VNM,2017,2.81354E+11
VNM,2018,3.10106E+11
VNM,2019,3.34365E+11
VNM,2020,3.46616E+11
VNM,2021,3.66475E+11
VNM,2022,4.13445E+11
VNM,2023,4.33858E+11
VNM,2024,4.76388E+11
VNM,2025,
VUT,2000,272014627.8
VUT,2001,257926881.7
VUT,2002,262596535.5
VUT,2003,314471413
VUT,2004,364996869.1
VUT,2005,394962433
VUT,2006,439358586.5
VUT,2007,516392922.5
VUT,2008,590748429.4
VUT,2009,592622319.1
VUT,2010,670712979.7
VUT,2011,770153588.2
VUT,2012,747839697.7
VUT,2013,758304466.2
VUT,2014,773717010.5
VUT,2015,759690181
VUT,2016,804323576.9
VUT,2017,880043284.4
VUT,2018,914727908.1
VUT,2019,936526267.6
VUT,2020,909421043.5
VUT,2021,950394006.5
VUT,2022,1055031361
VUT,2023,1115861056
VUT,2024,1117972034
VUT,2025,
WLD,2000,3.38982E+13
WLD,2001,3.36904E+13
WLD,2002,3.49915E+13
WLD,2003,3.92433E+13
WLD,2004,4.42254E+13
WLD,2005,4.79005E+13
WLD,2006,5.19235E+13
WLD,2007,5.85258E+13
WLD,2008,6.43117E+13
WLD,2009,6.09823E+13
WLD,2010,6.68112E+13
WLD,2011,7.43097E+13
WLD,2012,7.59606E+13
WLD,2013,7.80349E+13
WLD,2014,8.00549E+13
WLD,2015,7.56219E+13
WLD,2016,7.68317E+13
WLD,2017,8.18391E+13
WLD,2018,8.7051E+13
WLD,2019,8.84833E+13
WLD,2020,8.59128E+13
WLD,2021,9.81405E+13
WLD,2022,1.02252E+14
WLD,2023,1.06742E+14
WLD,2024,1.10983E+14
WLD,2025,
WSM,2000,258856139.8
WSM,2001,266299591.5
WSM,2002,281790134.2
WSM,2003,333426188.4
WSM,2004,407747565.1
WSM,2005,476801793.2
WSM,2006,499923757.8
WSM,2007,573548459.8
WSM,2008,641346191.7
WSM,2009,628006115.4
WSM,2010,680260907.2
WSM,2011,744097050.2
WSM,2012,773141661.2
WSM,2013,797736334.3
WSM,2014,796683519.6
WSM,2015,824150498.7
WSM,2016,843924796.7
WSM,2017,884844384.5
WSM,2018,878448433.4
WSM,2019,912950466.1
WSM,2020,868884903
WSM,2021,859724936.1
WSM,2022,889554711.8
WSM,2023,1044909500
WSM,2024,1175749786
WSM,2025,
XKX,2000,
XKX,2001,
XKX,2002,
XKX,2003,
XKX,2004,
XKX,2005,
XKX,2006,
XKX,2007,
XKX,2008,5181776769
XKX,2009,5015894693
XKX,2010,5343950556
XKX,2011,6341613610
XKX,2012,6163484245
XKX,2013,6735328610
XKX,2014,7074394735
XKX,2015,6295848423
XKX,2016,6682677290
XKX,2017,7180768692
XKX,2018,7878762812
XKX,2019,7899741279
XKX,2020,7717143396
XKX,2021,9413408574
XKX,2022,9354907646
XKX,2023,10468224575
XKX,2024,11197246323
XKX,2025,
YEM,2000,9679316770
YEM,2001,9852990693
YEM,2002,10693430511
YEM,2003,11777532662
YEM,2004,13867634371
YEM,2005,16731566717
YEM,2006,19063143370
YEM,2007,21650528674
YEM,2008,26910855807
YEM,2009,25130278213
YEM,2010,30906749533
YEM,2011,32726417878
YEM,2012,35401331610
YEM,2013,40415233436
YEM,2014,43228585321
YEM,2015,42444490074
YEM,2016,31317825274
YEM,2017,26842229045
YEM,2018,21606160663
YEM,2019,
YEM,2020,
YEM,2021,
YEM,2022,
YEM,2023,
YEM,2024,
YEM,2025,
ZAF,2000,1.51753E+11
ZAF,2001,1.3543E+11
ZAF,2002,1.29088E+11
ZAF,2003,1.97019E+11
ZAF,2004,2.55807E+11
ZAF,2005,2.88867E+11
ZAF,2006,3.03859E+11
ZAF,2007,3.33077E+11
ZAF,2008,3.16131E+11
ZAF,2009,3.29754E+11
ZAF,2010,4.17364E+11
ZAF,2011,4.58199E+11
ZAF,2012,4.34401E+11
ZAF,2013,4.00886E+11
ZAF,2014,3.81199E+11
ZAF,2015,3.4671E+11
ZAF,2016,3.23586E+11
ZAF,2017,3.81449E+11
ZAF,2018,4.05261E+11
ZAF,2019,3.8933E+11
ZAF,2020,3.37975E+11
ZAF,2021,4.19986E+11
ZAF,2022,4.07596E+11
ZAF,2023,3.81441E+11
ZAF,2024,4.01145E+11
ZAF,2025,
ZMB,2000,3600632111
ZMB,2001,4094441301
ZMB,2002,4193850445
ZMB,2003,4901869764
ZMB,2004,6221110219
ZMB,2005,8331870169
ZMB,2006,12756858899
ZMB,2007,14056957976
ZMB,2008,17910858638
ZMB,2009,15328342304
ZMB,2010,20265559484
ZMB,2011,23459515276
ZMB,2012,25503060420
ZMB,2013,28037239463
ZMB,2014,27141023558
ZMB,2015,21251216799
ZMB,2016,20958412538
ZMB,2017,25873601261
ZMB,2018,26311507274
ZMB,2019,23308667781
ZMB,2020,18137764931
ZMB,2021,22096416932
ZMB,2022,29163782140
ZMB,2023,27577956471
ZMB,2024,25303185342
ZMB,2025,
ZWE,2000,6693250000
ZWE,2001,6780750000
ZWE,2002,6345250000
ZWE,2003,5730500000
ZWE,2004,5808500000
ZWE,2005,5758250000
ZWE,2006,5446750000
ZWE,2007,5294750000
ZWE,2008,4418000000
ZWE,2009,9670750000
ZWE,2010,12047750000
ZWE,2011,14109000000
ZWE,2012,17123500000
ZWE,2013,19100750000
ZWE,2014,19505500000
ZWE,2015,19973250000
ZWE,2016,20559250000
ZWE,2017,51035657371
ZWE,2018,34141666667
ZWE,2019,33357695635
ZWE,2020,31980334561
ZWE,2021,41287673690
ZWE,2022,40757561709
ZWE,2023,35871779681
ZWE,2024,41539411516
ZWE,2025,
